text,label
"1. Pak Anies dan Pak Ganjar pada nyerang pribadi, pesawat bekas itu interim untuk kedatangan pesawat tempur baru rafale (dibeli prabowo) yang akan datang puluhan unit karena pesawat baru yang akan datang butuh waktu 3 tahun kurang lebih. Pesawat bekas usia pakainya masih bisa dan digunakan sebagai pengganti untuk mengisi kekosongan selama 3 tahun itu untuk menjaga Udara Indonesia.

Saya suka bahas hal ini karena dulu suka dengan hal berbau militer dalam bidang alutsista sampai pernah buat fanspage dengan pengikut cukup banyak dan gabung grup-grup militer menyimak bahasan tentang alutsista (karena saya rakyat biasa yang menyukai Update Berita Pertahanan).

2. Terus nyenggol masalah kasel changbogo batch II, padahal itu kontrak jaman sby, dan nggak di lanjut karena kapal selama itu problematik banget, kalo di lanjut malah bisa nambah masalah

3. Masalah MEF nggak terpenuhi juga dibilang harus ada persetujuan menkeu dimana menkeunya ada yang tidak acc, terus ada covid, malah nggak di terima, selain itu, MEF juga agak ketinggalan krn waktu menhannya si ryacudu itu kurang aktif ngejar MEF. 

intinya, capres no 1 nyerang pribadi terus2an, kalo capres no 3 sedikit paham tapi nyerang juga di akhir tanpa mengerti faktanya seperti apa, giliran di jelasin prabowo, dia yang ga nangkep. 



Tambahan, mnrt gua debatnya gaseru 🗿, gara2 no 1 sibuk nyerang personal, jd ga dapet info baru terkait keadaan alutsista dan pengadaannya",positif
"kerja anies di dki😂   
1. Dp rumah 0% tercapai 0%
2. OK OC bangkrut
3. Normalisasi sungai jdi Naturalisasi realisasi 0 besar.
4. Tugu sepatu 800jt rusak, Tugu Sepeda 800jt mangkrak, Tugu bambu 550jt rusak, Tugu Peti mati
5. Sumur resapan tdk efektif, menghabiskan dana ratusan miliar membuat jalan jd gk rata
6. JIS baru dipakai sdh ambruk pagar pembatas
7. Sirkuit formula E 120M, blm dipakai sdh ambruk tribunny
8. Cet genteng warna-warni
9. Mengganti nama rumah susun jadi rumah lapis
10. Mengganti 31 Nama2 RSUD
11. Mengganti 22 Nama jalan
12. Reklamasi pantai diganti dengan pantai A, awalnya ditolak, akhirnya dikasih izin.
13. Bagi2 APBD dgn cara hibah ke ormas2 hingga Triliunan
14. Reklamasi pantai dIm kampanye ditolak, tapi faktanya dilanjutkan dan ganti nama jadi pantai A, B dan C.
15. Menebangi ratusan pokok pohon Monas
16. Janjinya membangun SDM, bukan membangun benda mati, tapi faktanya mlh membangun benda mati, spt diatas
17. Kelebihan Bayar proyek berkali2 sampai milyaran.
18. Laporan penyelenggaraan formula E oleh Jakpro -saat ini blm selesai
21. Hanya era Anis taman berfungsi sebagai parkir air, bukan banjir.
22. Menutup bau kali dg waring bknya dibersihin malah ditutup hbs acara selesai jaringnya dibuang negara rugi 500jt
23. Mengalirkan air ke laut melawan sunatulloh, faktanya dilakukan jg
24. Utang pribadi pilkada DKI Jakarta 92M
25. Ambisius kekuasan yg berlebihan
26. Memberikan IMB pada warga dilahan milik Pertamina & beresiko tinggi karena karena dekat depo Pertamina
27. Katanya Anis Cerdas, tapi faktanya sewaktu gubernur DKI Jakarta, hanya Anis yg membuat tim terbanyak sampai 67 orang yaitu TGUPP.
28. Mendukung bangsa rohingya masuk indo.10 th tetanggalu jd rohingya semua kemungkinan burukny ntar indo bs ky palestina yg tanahny diambil israel
29. Kabel seliweran di jkt smpe ada yg kena kabel optik Sultan smpe maaf cacat pdhl zmn ahok semua kabel bermasalah bs ditangani ada wa nya lgsng ke pak ahok 3 hari selesai klo zaman pak anies kabelnya malah mkin parah 5th gdiurusin smp skrg 
30. Helm proyek anak sd 34.3M, pasir anak sd 52.2M, lem aibon 126.2M, Tiner 40.1M Bolpen 633.6M dll
31. APBD DKI 5th Anies 395,7 Triliun",positif
"aku ngerasa pak anies udh muak sama kecurangan yg sering banget dilakuin paslon 2, belum paslon 2 kyk takut banget pak anies menang sampe apa² pun dihambat. izin tvtb dicabut, ada event dilempar ular sekarung, jalan buat beliau event tbtb ditutup.",negatif
Dp 0 persen 😅,netral
"Saya justru takut pak wowo kena serangan jantung😩🥹 udah tua, ngomong ngang ngong, gemeteran, gak jelas arahnya, kalimat “saya sependapat” berpulu-puluh kali beliau ulang😩",netral
​ @Anugrahwati_ns umur itu gk ada yg tau. Sapa tau yg metong kamu dulu.,netral
"​ @Anugrahwati_ns dia difitnah dan diserang 2 orang bang ,masa iya diem aja",negatif
"amin ! 
berani menunjukan siapa yg jujur tdk butuh jabatan... doa untk kemenangan paslon 1 amjn !",positif
" @YunistikaMegaratri  kerja anies di dki😂   
1. Dp rumah 0% tercapai 0%
2. OK OC bangkrut
3. Normalisasi sungai jdi Naturalisasi realisasi 0 besar.
4. Tugu sepatu 800jt rusak, Tugu Sepeda 800jt mangkrak, Tugu bambu 550jt rusak, Tugu Peti mati
5. Sumur resapan tdk efektif, menghabiskan dana ratusan miliar membuat jalan jd gk rata
6. JIS baru dipakai sdh ambruk pagar pembatas
7. Sirkuit formula E 120M, blm dipakai sdh ambruk tribunny
8. Cet genteng warna-warni
9. Mengganti nama rumah susun jadi rumah lapis
10. Mengganti 31 Nama2 RSUD
11. Mengganti 22 Nama jalan
12. Reklamasi pantai diganti dengan pantai A, awalnya ditolak, akhirnya dikasih izin.
13. Bagi2 APBD dgn cara hibah ke ormas2 hingga Triliunan
14. Reklamasi pantai dIm kampanye ditolak, tapi faktanya dilanjutkan dan ganti nama jadi pantai A, B dan C.
15. Menebangi ratusan pokok pohon Monas
16. Janjinya membangun SDM, bukan membangun benda mati, tapi faktanya mlh membangun benda mati, spt diatas
17. Kelebihan Bayar proyek berkali2 sampai milyaran.
18. Laporan penyelenggaraan formula E oleh Jakpro -saat ini blm selesai
21. Hanya era Anis taman berfungsi sebagai parkir air, bukan banjir.
22. Menutup bau kali dg waring bknya dibersihin malah ditutup hbs acara selesai jaringnya dibuang negara rugi 500jt
23. Mengalirkan air ke laut melawan sunatulloh, faktanya dilakukan jg
24. Utang pribadi pilkada DKI Jakarta 92M
25. Ambisius kekuasan yg berlebihan
26. Memberikan IMB pada warga dilahan milik Pertamina & beresiko tinggi karena karena dekat depo Pertamina
27. Katanya Anis Cerdas, tapi faktanya sewaktu gubernur DKI Jakarta, hanya Anis yg membuat tim terbanyak sampai 67 orang yaitu TGUPP.
28. Mendukung bangsa rohingya masuk indo.10 th tetanggalu jd rohingya semua kemungkinan burukny ntar indo bs ky palestina yg tanahny diambil israel
29. Kabel seliweran di jkt smpe ada yg kena kabel optik Sultan smpe maaf cacat pdhl zmn ahok semua kabel bermasalah bs ditangani ada wa nya lgsng ke pak ahok 3 hari selesai klo zaman pak anies kabelnya malah mkin parah 5th gdiurusin smp skrg 
30. Helm proyek anak sd 34.3M, pasir anak sd 52.2M, lem aibon 126.2M, Tiner 40.1M Bolpen 633.6M dll
31. APBD DKI 5th Anies 395,7 Triliun",positif
Kan udah punya dekingan rakyat sama partai pendukung nya ngapain takut selagi benar,negatif
Sama bro wrga sipil vs ...😅🤭,positif
Ternyata orang Indonesia memang g takut tuhan ya 😅😅😅...demi membela calon presiden nya fitnah sana sini...yg jelas ke tiga calon itu mempunyai kelebihan dan kekurangan masing2...tapi menurut saya yg layak masuk putaran ke dua adalah pak Ganjar dan pak anis,positif
Karena didukung dari abah Aos,positif
Anies udah terbiasa dngan krtis udah jaman orba beliau sdh jdi aktvis dikejar² aparat,netral
"Iya berani bgt, saya kaget nya malah pas debat pertama berani bgt. Debat ke 2 udah kaya oke ternyata begini org nya emng all in berani, gak takut malah sama presiden Jokowi, disebut langsung namanya",positif
"Anis terlalu ber ambisi ,dia punya kluarga anak yg banyak untuk masa dpan anaknya, kalau pak prabowo udh gak trlalu mntingin lgi krn istri dan anakx udh kaya, jd dia mau mngandikan  sisa hidupnya untuk rakyat indonesia kedepannya..pak prabowo insya allah anti korupsi",negatif
Saya dukung Amin tapi takut maaf ya para pendukung 02 jangan di apa apain kami rakyat biasa yg ingin pilih pak Anis jadi presiden RI sekali lagi maaf..salam damai,positif
"Abah anies tu di luar sopan santun banget, di forum debat seperti singa, beda ama si omon omon tuh diluar ngamuk di forum mewek",netral
"Kebenaran itu harus di sampaikan, tenang Allah besm Anis Dan beliau ada pengawalnya,dan doa' kita , tenang turunkan emosi pti adem 💪💪",positif
" @Muhammadrizal67355  
Kebenaran ? 
Saat anies bcr ttg pertahanan dia menegaskan harus melakukan pertahanan keluarga dengan melindungi klrg dari penipuan online dan judi online (padahal ini tugas aparat keamanan ato polisi) 
Ternyata anies tidak bisa membedakan tugas pertahanan (tni) dan tugas aparat keamanan (pilisi) 
Katanya profesor pinter ? 
🤣🤣🤣",positif
"Kita takut tapi abah berani berjuang untuk kita rakyatnya,kita harus dukung abah untuk memajukan Negeri ini, kita harus dukung Abah💪💪",positif
​ @abgsholehnst memajukan ibukota aja ga becus mau majuin negara 🤣,netral
"Bukan berani tapi licik. Bisa bedakan gak? Mana mau bongkr pertahanan negara. Tindakan terbodoh, bisa berbahaya untuk negara. Negara lain senyum lebar nntn dia begitu",negatif
Anis gk berkelas. Banyak omong sedikit bertindak,negatif
"Aminnn.. Semoga keberanian abah, tidak sia²",positif
kami tetap dukung abah Anis sang Pembela Rakyat mau pun TNI Polri,positif
​@infomiliterduni348 debatnya ga seruh ahh..ga ada perlawanan 02 diserang mulu sprti nonton m.city vs burnley😂😂😂 lebih tua dan senior belum tntu lebih beretika dan berpengalamam😂😂😂,positif
" @infomiliterdunia1348 iya bener ini juga udah pernah dibahas, masa mereka tidak tau sih, banyk bicara aja malah keliatannya",netral
"Sama, 😀
Terlihat jiwa ketegasan dan keberanianya",positif
Eg bagus debat ko bongkar aib,positif
"Kesimpulan Versi Ane :
Bapak Anis : Berani
Bapak Prabowo: Pengalaman
Bapak Ganjar: Santun",positif
PAK WOWO kalimat “SAYA SEPENDAPAT” diulang berpuluh-puluh kali 😜,positif
"09:19	Pembukaan dari Pembawa Acara Debat Ketiga Capres 2024
11:41	Pasangan No. 01 (Anies-Muhaimin)
12:34	Pasangan No. 02 (Prabowo-Gibran)
13:25	Pasangan No. 03 (Ganjar-Mahfud)
14:45	Menyanyikan lagu Indonesia Raya
16:34	Menyanyikan jingle Pemilu (Memilih untuk Indonesia oleh Cokelat)
20:24	Sambutan dari Hasyim Asy'ari (Ketua KPU) sekaligus Doa bersama
25:07	Profil 11 panelis perumus pertanyaan debat
27:47	Penyerahan simbolis pertanyaan hasil rumusan panelis oleh Koor. Panelis kepada Ketua KPU
29:08	Moderator Debat Ketiga Capres 2024, Ariyo Ardi & Anisha Dasuki
29:26	Aturan & ketentuan debat
31:11	Profil Calon Presiden 2024

===PENYAMPAIAN VISI MISI CAPRES===
32:47	Visi & misi Calon Presiden no. 03, Ganjar Pranowo
37:10	Visi & misi Calon Presiden no. 01, Anies Baswedan
41:36	Visi & misi Calon Presiden no. 02, Prabowo Subianto

46:24	Break ke-1
53:06	Memasuki sesi ke-1 tanya jawab panelis kepada Capres
53:50	Aturan tanya jawab antara Panelis dengan Capres

===PANELIS TANYA JAWAB #1 Capres No. 1, Anies Baswedan===
54:04	Pengundian tema & pertanyaan untuk Capres no. 01 (tema Pertahanan, amplop C)
55:16	Pertanyaan dan jawaban Capres no. 01 (kebijakan akses dan pengembangan teknologi untuk memperkuat pertahanan)
58:04	Tanggapan Capres no. 02 terhadap jawaban Capres no. 01
59:21	Tanggapan Capres no. 03 terhadap jawaban Capres no. 01
1:00:35	Respon Capres no. 01 terhadap tanggapan Capres no. 02 & 03

===PANELIS TANYA JAWAB #1 Capres No. 2, Prabowo Subianto===
1:01:50	Pengundian tema & pertanyaan untuk Capres no. 02 (tema Hubungan Internasional, amplop C)
1:03:05	Pertanyaan dan jawaban untuk Capres no. 02 (strategi peta jalan konkrit untuk kerjasama selatan-selatan)
1:05:45	Tanggapan Capres no. 03 terhadap jawaban Capres no. 02
1:06:58	Tanggapan Capres no. 01 terhadap jawaban Capres no. 02
1:08:17	Respon Capres no. 02 terhadap tanggapan Capres no. 01 & 03

===PANELIS TANYA JAWAB #1 Capres No. 3, Ganjar Pranowo===
1:09:33	Pengundian tema & pertanyaan untuk Capres no. 03 (tema Keamanan, amplop C)
1:10:44	Pertanyaan dan jawaban Capres no. 03 (komitmen dalam penataan institusi keamanan)
1:13:17	Tanggapan Capres no. 01 terhadap jawaban Capres no. 03
1:14:33	Tanggapan Capres no. 02 terhadap jawaban Capres no. 03
1:15:47	Respon Capres no. 03 terhadap tanggapan Capres no. 01 & 02

1:17:11	Break ke-2
1:24:08	Memasuki sesi ke-2 tanya jawab panelis kepada Capres

===PANELIS TANYA JAWAB #2 Capres No. 2, Prabowo Subianto===
1:24:57	Pengundian tema & pertanyaan untuk Capres no. 02 (tema Politik Luar Negeri, amplop C)
1:26:12	Pertanyaan dan jawaban Capres no. 02 (kebijakan menghindari intervensi kedaulatan akibat hutang luar negeri)
1:29:07	Tanggapan Capres no. 03 terhadap jawaban Capres no. 02
1:30:22	Tanggapan Capres no. 01 terhadap jawaban Capres no. 02
1:31:37	Respon Capres no. 02 terhadap tanggapan Capres no. 01 & 03

===PANELIS TANYA JAWAB #2 Capres No. 3, Ganjar Pranowo===
1:32:41	Pengundian tema & pertanyaan untuk Capres no. 03 (tema Geopolitik, amplop A)
1:33:51	Pertanyaan dan jawaban Capres no. 03 (konflik di Laut Cina Selatan)
1:36:34	Tanggapan Capres no. 01 terhadap jawaban Capres no. 03
1:37:47	Tanggapan Capres no. 02 terhadap jawaban Capres no. 03
1:39:03	Respon Capres no. 03 terhadap tanggapan Capres no. 01 & 02

===PANELIS TANYA JAWAB #2 Capres No. 1, Anies Baswedan===
1:40:16	Pengundian tema & pertanyaan untuk Capres no. 01 (tema Globalisasi, amplop C)
1:41:24	Pertanyaan dan jawaban Capres no. 01 (strategi mempopulerkan budaya nasional)
1:44:07	Tanggapan Capres no. 02 terhadap jawaban Capres no. 01
1:45:21	Tanggapan Capres no. 03 terhadap jawaban Capres no. 01
1:46:36	Respon Capres no. 01 terhadap tanggapan Capres no. 02 & 03

1:48:04	Break ke-3
1:55:20	Masuk segmen selanjutnya, moderator menjelaskan mekanisme tanya jawab antar capres

===CAPRES TANYA JAWAB #1, No. 3 (Ganjar) ke No. 1 (Anies)===
1:56:23	Capres no. 03 bertanya pada Capres no. 01 (solusi ekonomi pertahanan untuk memenuhi MEF 2024)
1:57:30	Capres no. 01 menjawab pertanyaan Capres no. 03
1:59:43	Capres no. 03 menanggapi jawaban Capres no. 01
2:00:54	Capres no. 01 menanggapi tanggapan Capres no. 03

===CAPRES TANYA JAWAB #1, No. 1 (Anies) ke No. 2 (Prabowo)===
2:02:22	Capres no. 01 bertanya pada Capres no. 02 (standar etika pemipin negara & kemampuan menjaga pertahanan negara)
2:03:18	Capres no. 02 menjawab pertanyaan Capres no. 01
2:05:40	Capres no. 01 menanggapi jawaban Capres no. 02
2:06:52	Capres no. 02 menanggapi tanggapan Capres no. 01

===CAPRES TANYA JAWAB #1, No. 2 (Prabowo) ke No. 3 (Ganjar)===
2:08:16	Capres no. 02 bertanya pada Capres no. 03 (prioritas pertahanan udara, laut, atau darat)
2:09:16	Capres no. 03 menjawab pertanyaan Capres no. 02
2:11:21	Capres no. 02 menanggapi jawaban Capres no. 03
2:12:33	Capres no. 03 menanggapi tanggapan Capres no. 02

2:14:01	Break ke-4
2:20:53	Penyebutan kembali dari sub-tema Debat Calon Presiden 2024

===CAPRES TANYA JAWAB #2, No. 1 (Anies) ke No. 3 (Ganjar)===
2:21:26	Capres no. 01 bertanya pada Capres no. 03 (kinerja Kementerian Pertahanan)
2:22:25	Capres no. 03 menjawab pertanyaan Capres no. 01
2:24:30	Capres no. 01 menanggapi jawaban Capres no. 03
2:25:38	Capres no. 03 menanggapi tanggapan Capres no. 01

===CAPRES TANYA JAWAB #2, No. 2 (Prabowo) ke No. 1 (Anies)===
2:26:58	Capres no. 02 bertanya pada Capres no. 01 (konsistensi kebijakan anggaran pertahanan)
2:28:06	Capres no. 01 menjawab pertanyaan Capres no. 02
2:30:24	Capres no. 02 menanggapi jawaban Capres no. 01
2:31:44	Capres no. 01 menanggapi tanggapan Capres no. 02

===CAPRES TANYA JAWAB #2, No. 3 (Ganjar) ke No. 2 (Prabowo)===
2:33:21	Capres no. 03 bertanya pada Capres no. 02 (tentang validasi data pertahanan)
2:34:28	Capres no. 02 menjawab pertanyaan Capres no. 03
2:36:41	Capres no. 03 menanggapi jawaban Capres no. 02
2:37:55	Capres no. 02 menanggapi tanggapan Capres no. 03

2:39:25	Break ke-5

2:46:09	Penyampaian pernyataan penutup, para capres kembali naik ke panggung utama
2:46:38	Pesan Capres no. 02, Prabowo Subianto
2:49:00	Pesan Capres no. 03, Ganjar Pranowo
2:51:14	Pesan Capres no. 01, Anies Baswedan
2:53:18	Penutupan acara Debat Ketiga Calon Presiden Pemilu Tahun 2024",positif
dr smua debat inti omongan pak anis cm menjatuhkn pak prabowo..🤦‍♀️,negatif
Sehat selalu abah dalam menyampaikan kebenaran meskipun itu beresiko buat lawan tersinggung..kebobrokan gak boleh ditutup tutupin dong,netral
"Visi setiap kandidat adalah pertahanaan. Kepercayaan,kepedulian, serta pemanfaatan  adalah sifatnya.semoga negara kita mampu mewujudkannya karena itu Adalah kewajiban bagi kita sebagai rakyat.amin",positif
sy ngga paham uu pemilu skrg tp kok bisa ya ada pejabat negara pejabat daerah jd capres cawapres..etika nya sehrsnya dia resign dl,netral
Luar biasa smua para calon tpi yang paling sya kagum no.1rangkai kata kata emang jago. 😂😂,netral
"Paslon 2 itu konsisten Capres & Cawapresnya; Ditanya apa, Jawabnya apa, ujung2nya ngamookk",netral
"Pak prabowo seorang yg profesional tdk akan banyak bicara apalagi menyangkut rahasia negara,,karna ditonton seluruh indonesia bahkan luar negri,,KASIHAN si dr muda kebahagiaannya di korban kan Demi negara,,bahkan berani dicaci dan diolok olok Demi menjaga rahasia negara,,Sudah bagus diam dr pd menanggap I org org sok tau tentang militer,,pak prabowo orang hebat aku bangga m km pak",positif
Sangat salutt dengan keprbadiaan Pak Prabowo sangat bijaksana..demi menjaga kerahasiaan negara yang sangat rahasia   Beliau tetap mengutamakan kepentingan  keamanan Negara Indonesia daripada kepentingan pribadi..luar biasa  kemulian hati Pak Prabowo untuk Bangsa Indonesia✌✌,positif
"Presiden butuh yang sopan, gagah, berwibawa, cerdas dan memihak pada rakyat kecil",positif
Cara terbaik untuk memajukan negara indonesia adalah dg pendidikan dan ilmu pengetahuan sert Ahlak dan moral sesuai dg UU45,positif
"Ada yg pandai merangkai kata, ada yg pandai brgaya motivator, ada yg apa adanya tpi terikat rahasia negara krn berkena'an pertahanan keamanan negara.. smg Allah SWT memberikan presiden dan wakil terbaik untuk negeŕi ini..aamiin",positif
"Semoga siapa yg jadi presiden, semoga merubah nasib saya ya Allah🤲🤲🤲 banyak cobaan banyak utang selama pak Jokowi menjadi presiden selama ni",positif
"Saya rasa banyak yang belum paham gimana sulitnya beli alutsista terbaru, karena memang ga sembarangan juga negara maju jual teknologinya, apalagi teknologi militer yang memang sangat sensitif. Tapi saya lihat di web global firepower ranking Indonesia di tahun 2020 diposisi ke 16 lalu di tahun 2023 naik ke posisi 13. Semoga siapapun presidennya kelak, bisa mengerti betapa pentingnya pertahanan negara, sehingga pertahanan militer kita semakin maju, naik posisi dan disegani 🤲",positif
